time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
23.159,0.090,1.000,0.000,6,153.53,1.198,-0.243,9702,0.0
23.161,-0.030,1.000,0.000,6,153.95,1.239,-0.247,9808,0.0
23.194,0.090,1.000,0.000,6,154.40,1.279,-0.252,9920,0.0
23.196,-0.030,0.850,0.000,6,155.12,1.320,-0.258,9755,0.0
23.229,0.090,0.872,0.000,6,155.51,1.362,-0.264,9815,0.0
23.261,0.030,0.892,0.000,6,155.76,1.404,-0.270,9935,0.0
23.263,-0.030,0.908,0.000,6,156.18,1.446,-0.276,9887,0.0
23.295,-0.090,0.922,0.000,6,156.55,1.490,-0.283,9864,0.0
23.327,-0.150,0.933,0.000,6,156.85,1.534,-0.288,9993,0.0
23.329,-0.150,0.943,0.000,6,157.25,1.579,-0.289,9990,0.0
23.361,-0.150,0.952,0.000,6,157.71,1.624,-0.284,9909,0.0
23.392,-0.150,0.959,0.000,6,157.89,1.668,-0.276,10140,0.0
23.394,-0.150,0.815,0.000,6,158.36,1.713,-0.268,10084,0.0
23.426,-0.150,0.843,0.000,6,158.77,1.756,-0.259,10044,0.0
23.458,-0.150,0.867,0.000,6,158.92,1.800,-0.250,10178,0.0
23.460,-0.150,0.737,0.000,6,159.18,1.842,-0.239,10165,0.0
23.492,-0.150,0.776,0.000,6,159.48,1.884,-0.228,10130,0.0
23.525,-0.150,0.810,0.000,6,159.65,1.925,-0.219,10157,0.0
23.527,-0.150,0.838,0.000,6,159.85,1.965,-0.211,10128,0.0
23.561,-0.150,0.862,0.000,6,160.02,2.004,-0.202,10142,0.0
23.594,-0.150,0.883,0.000,6,160.12,2.042,-0.193,10292,0.0
23.596,-0.150,0.751,0.000,6,160.46,2.079,-0.185,10199,0.0
23.630,-0.150,0.788,0.000,6,160.71,2.115,-0.178,10205,0.0
23.665,-0.150,0.820,0.000,6,160.85,2.149,-0.172,10247,0.0
23.667,-0.150,0.847,0.000,6,161.01,2.183,-0.165,10265,0.0
23.701,-0.150,0.870,0.000,6,161.28,2.216,-0.158,10205,0.0
23.704,-0.150,0.889,0.000,6,161.42,2.247,-0.152,10339,0.0
23.738,-0.150,0.756,0.000,6,161.69,2.278,-0.146,10335,0.0
23.775,-0.150,0.643,0.000,6,161.96,2.307,-0.138,10302,0.0
23.777,-0.150,0.696,0.000,6,162.08,2.335,-0.131,10371,0.0
23.813,-0.150,0.592,0.000,6,162.33,2.363,-0.125,10213,0.0
23.815,-0.150,0.653,0.000,6,162.44,2.389,-0.121,10188,0.0
23.851,-0.150,0.705,0.000,6,162.40,2.414,-0.115,10264,0.0
23.887,-0.150,0.749,0.000,6,162.47,2.438,-0.108,10260,0.0
23.889,-0.150,0.787,0.000,6,162.62,2.461,-0.100,10223,0.0
23.925,-0.150,0.819,0.000,6,162.71,2.482,-0.091,10280,0.0
23.927,-0.150,0.846,0.000,6,162.81,2.502,-0.082,10359,0.0
23.963,-0.150,0.869,0.000,6,163.04,2.520,-0.071,10325,0.0
24.000,-0.150,0.889,0.000,6,163.26,2.537,-0.063,10347,0.0
24.002,-0.150,0.905,0.000,6,163.49,2.553,-0.055,10400,0.0
24.038,-0.150,0.920,0.000,6,163.75,2.567,-0.047,10410,0.0
24.040,-0.150,0.932,0.000,6,163.98,2.579,-0.037,10444,0.0
24.077,-0.150,0.942,0.000,6,164.21,2.590,-0.028,10533,0.0
24.079,-0.150,0.801,0.000,6,164.54,2.600,-0.019,10518,0.0
24.116,-0.150,0.681,0.000,6,164.84,2.608,-0.009,10499,0.0
24.153,-0.150,0.728,0.000,6,165.01,2.614,0.001,10496,0.0
24.155,-0.150,0.769,0.000,6,165.19,2.619,0.011,10422,0.0
24.193,-0.150,0.804,0.000,6,165.37,2.622,0.018,10388,0.0
24.195,-0.150,0.833,0.000,6,165.44,2.624,0.025,10447,0.0
24.233,-0.150,0.858,0.000,6,165.53,2.625,0.034,10562,0.0
24.235,-0.150,0.880,0.000,6,165.77,2.624,0.044,10565,0.0
24.273,-0.150,0.898,0.000,6,166.06,2.621,0.052,10501,0.0
24.275,-0.150,0.913,0.000,6,166.18,2.617,0.061,10608,0.0
24.313,-0.150,0.926,0.000,6,166.40,2.611,0.072,10667,0.0
24.350,-0.150,0.787,0.000,6,166.76,2.605,0.081,10606,0.0
24.352,-0.150,0.819,0.000,6,167.02,2.596,0.089,10615,0.0
24.389,-0.150,0.846,0.000,6,167.19,2.586,0.098,10633,0.0
24.391,-0.150,0.869,0.000,6,167.38,2.574,0.107,10658,0.0
24.428,-0.150,0.889,0.000,6,167.62,2.561,0.115,10637,0.0
24.430,-0.150,0.906,0.000,6,167.79,2.547,0.124,10702,0.0
24.468,-0.150,0.920,0.000,6,168.03,2.531,0.133,10744,0.0
24.506,-0.150,0.782,0.000,6,168.32,2.513,0.141,10721,0.0
24.508,-0.150,0.814,0.000,6,168.53,2.494,0.151,10764,0.0
24.546,-0.150,0.842,0.000,6,168.75,2.474,0.161,10739,0.0
24.548,-0.150,0.866,0.000,6,169.00,2.451,0.168,10689,0.0
24.587,-0.150,0.886,0.000,6,169.20,2.428,0.175,10682,0.0
24.589,-0.150,0.903,0.000,6,169.25,2.403,0.184,10887,0.0
24.627,-0.150,0.768,0.000,6,169.59,2.376,0.193,10843,0.0
24.629,-0.150,0.653,0.000,6,169.88,2.348,0.201,10791,0.0
24.668,-0.150,0.705,0.000,6,169.95,2.319,0.211,10856,0.0
24.670,-0.150,0.749,0.000,6,170.12,2.288,0.222,10749,0.0
24.709,-0.150,0.787,0.000,6,170.31,2.256,0.223,10661,0.0
24.749,-0.150,0.819,0.000,6,170.40,2.224,0.208,10738,0.0
24.751,-0.150,0.846,0.000,6,170.42,2.195,0.191,10947,0.0
24.790,-0.150,0.719,0.000,6,170.59,2.168,0.177,10983,0.0
24.792,-0.150,0.611,0.000,6,170.69,2.143,0.165,11133,0.0
24.833,-0.150,0.519,0.000,6,170.79,2.120,0.158,11149,0.0
24.835,-0.150,0.442,0.000,6,171.00,2.100,0.148,11005,0.0
24.875,-0.150,0.375,0.000,6,171.07,2.081,0.137,10831,0.0
24.877,-0.150,0.469,0.000,6,170.93,2.065,0.128,10808,0.0
24.918,-0.150,0.549,0.000,6,170.76,2.051,0.120,10762,0.0
24.920,-0.150,0.616,0.000,6,170.72,2.039,0.110,10699,0.0
24.961,-0.150,0.674,0.000,6,170.62,2.029,0.096,10740,0.0
24.963,-0.150,0.723,0.000,6,170.49,2.021,0.085,10859,0.0
25.005,-0.150,0.764,0.000,6,170.36,2.015,0.076,11036,0.0
25.007,-0.150,0.650,0.000,6,170.50,2.011,0.068,10993,0.0
25.048,-0.150,0.552,0.000,6,170.62,2.010,0.055,11031,0.0
25.051,-0.150,0.469,0.000,6,170.66,2.010,0.043,11001,0.0
25.092,-0.150,0.399,0.000,6,170.54,2.013,0.034,11068,0.0
25.095,-0.150,0.339,0.000,6,170.53,2.017,0.027,10925,0.0
25.136,-0.150,0.288,0.000,6,170.57,2.024,0.015,10726,0.0
25.139,-0.150,0.395,0.000,6,170.41,2.033,0.001,10653,0.0
25.181,-0.150,0.486,0.000,6,170.14,2.043,-0.012,10642,0.0
25.183,-0.150,0.563,0.000,6,169.88,2.055,-0.022,10705,0.0
25.226,-0.150,0.628,0.000,6,169.79,2.070,-0.033,10689,0.0
25.228,-0.150,0.684,0.000,6,169.72,2.086,-0.047,10745,0.0
25.271,-0.150,0.732,0.000,6,169.68,2.105,-0.061,10810,0.0
25.273,-0.150,0.772,0.000,6,169.63,2.125,-0.073,10938,0.0
25.317,-0.150,0.656,0.000,6,169.67,2.147,-0.083,11000,0.0
25.319,-0.150,0.558,0.000,6,169.79,2.171,-0.093,11017,0.0
25.362,-0.150,0.474,0.000,6,169.86,2.197,-0.104,10994,0.0
25.364,-0.150,0.403,0.000,6,169.93,2.226,-0.115,10911,0.0
25.407,-0.150,0.342,0.000,6,169.98,2.256,-0.127,10778,0.0
25.409,-0.150,0.441,0.000,6,169.87,2.287,-0.139,10696,0.0
25.453,-0.150,0.525,0.000,6,169.66,2.321,-0.148,10658,0.0
25.455,-0.150,0.596,0.000,6,169.51,2.356,-0.158,10687,0.0
25.498,-0.150,0.657,0.000,6,169.47,2.394,-0.170,10648,0.0
25.500,-0.150,0.708,0.000,6,169.38,2.432,-0.184,10754,0.0
25.543,-0.150,0.752,0.000,6,169.29,2.473,-0.194,10900,0.0
25.546,-0.150,0.639,0.000,6,169.35,2.515,-0.204,10970,0.0
25.588,-0.150,0.543,0.000,6,169.46,2.559,-0.213,10946,0.0
25.591,-0.150,0.462,0.000,6,169.52,2.605,-0.222,10918,0.0
25.634,-0.150,0.393,0.000,6,169.48,2.652,-0.230,10912,0.0
25.636,-0.150,0.334,0.000,6,169.58,2.701,-0.240,10704,0.0
25.679,-0.150,0.434,0.000,6,169.50,2.752,-0.252,10625,0.0
25.681,-0.150,0.519,0.000,6,169.32,2.804,-0.264,10609,0.0
25.683,-0.150,0.591,0.000,6,169.14,2.858,-0.275,10680,0.0
25.726,-0.150,0.652,0.000,6,169.10,2.913,-0.285,10660,0.0
25.728,-0.150,0.704,0.000,6,168.97,2.970,-0.295,10762,0.0
25.771,-0.150,0.749,0.000,6,168.91,3.028,-0.301,10872,0.0
25.773,-0.150,0.636,0.000,6,168.97,3.088,-0.307,10878,0.0
25.817,-0.150,0.541,0.000,6,169.12,3.149,-0.315,10813,0.0
25.819,-0.150,0.460,0.000,6,169.10,3.211,-0.323,10882,0.0
25.862,-0.150,0.391,0.000,6,169.11,3.274,-0.331,10830,0.0
25.864,-0.150,0.332,0.000,6,169.20,3.340,-0.341,10675,0.0
25.908,-0.150,0.432,0.000,6,169.09,3.406,-0.352,10604,0.0
25.910,-0.150,0.518,0.000,6,168.89,3.473,-0.361,10624,0.0
25.952,-0.150,0.590,0.000,6,168.75,3.542,-0.369,10650,0.0
25.954,-0.150,0.651,0.000,6,168.72,3.612,-0.378,10620,0.0
25.996,-0.150,0.704,0.000,6,168.55,3.683,-0.385,10765,0.0
25.998,-0.150,0.748,0.000,6,168.51,3.756,-0.389,10831,0.0
26.039,-0.150,0.636,0.000,6,168.58,3.829,-0.393,10824,0.0
26.041,-0.150,0.541,0.000,6,168.69,3.903,-0.399,10777,0.0
26.081,-0.150,0.459,0.000,6,168.64,3.979,-0.404,10871,0.0
26.083,-0.150,0.391,0.000,6,168.66,4.055,-0.410,10802,0.0
26.122,-0.150,0.332,0.000,6,168.75,4.133,-0.418,10639,0.0
26.124,-0.150,0.432,0.000,6,168.61,4.211,-0.427,10597,0.0
26.163,-0.150,0.517,0.000,6,168.43,4.291,-0.434,10612,0.0
26.200,-0.150,0.590,0.000,6,168.31,4.371,-0.441,10617,0.0
26.203,-0.150,0.651,0.000,6,168.24,4.452,-0.448,10580,0.0
26.240,-0.150,0.704,0.000,6,168.09,4.534,-0.455,10740,0.0
26.242,-0.150,0.748,0.000,6,168.08,4.617,-0.458,10788,0.0
26.279,-0.150,0.636,0.000,6,168.26,4.701,-0.465,10730,0.0
26.281,-0.150,0.690,0.000,6,168.32,4.786,-0.473,10778,0.0
26.318,-0.150,0.587,0.000,6,168.29,4.871,-0.479,10891,0.0
26.320,-0.150,0.499,0.000,6,168.34,4.958,-0.484,10956,0.0
26.358,-0.150,0.424,0.000,6,168.52,5.045,-0.489,10742,0.0
26.395,-0.150,0.510,0.000,6,168.44,5.133,-0.493,10753,0.0
26.397,-0.150,0.584,0.000,6,168.31,5.222,-0.495,10708,0.0
26.434,-0.150,0.646,0.000,6,168.34,5.312,-0.500,10627,0.0
26.436,-0.150,0.699,0.000,6,168.30,5.402,-0.506,10636,0.0
26.473,-0.150,0.744,0.000,6,168.22,5.492,-0.511,10766,0.0
26.476,-0.150,0.633,0.000,6,153.13,5.545,-0.488,10919,19.0
26.513,-0.150,0.538,0.000,6,152.21,5.584,-0.445,10749,20.0
26.550,-0.150,0.457,0.000,6,153.90,5.622,-0.394,10486,20.0
26.552,-0.150,0.389,0.000,6,155.31,5.663,-0.350,10367,20.0
26.589,-0.150,0.330,0.000,6,156.08,5.707,-0.316,10201,20.0
26.592,-0.150,0.281,0.000,6,155.37,5.744,-0.284,10012,20.0
26.629,-0.150,0.389,0.000,6,155.49,5.780,-0.257,9800,20.0
26.631,-0.150,0.480,0.000,6,155.43,5.814,-0.238,9616,20.0
26.668,-0.150,0.558,0.000,6,154.10,5.843,-0.221,9618,20.0
26.704,-0.150,0.625,0.000,6,154.16,5.872,-0.205,9744,20.0
26.706,-0.150,0.681,0.000,6,154.17,5.903,-0.193,9838,20.0
26.744,-0.150,0.729,0.000,6,154.28,5.936,-0.184,9833,20.0
26.746,-0.150,0.769,0.000,6,154.20,5.965,-0.176,9946,20.0
26.783,-0.150,0.654,0.000,6,154.30,5.994,-0.169,10002,20.0
26.786,-0.150,0.556,0.000,6,154.32,6.019,-0.160,10212,20.0
26.824,-0.150,0.473,0.000,6,154.75,6.037,-0.144,10175,20.0
26.827,-0.150,0.402,0.000,6,155.17,6.056,-0.131,9911,20.0
26.866,-0.150,0.491,0.000,6,155.34,6.077,-0.123,9743,20.0
26.907,-0.150,0.568,0.000,6,155.27,6.099,-0.118,9742,20.0
26.910,-0.150,0.633,0.000,6,155.19,6.122,-0.114,9787,20.0
26.951,-0.150,0.688,0.000,6,155.10,6.146,-0.112,9894,20.0
26.953,-0.150,0.735,0.000,6,154.99,6.170,-0.110,10047,20.0
26.995,-0.150,0.624,0.000,6,154.97,6.196,-0.106,10138,20.0
26.997,-0.150,0.531,0.000,6,155.00,6.222,-0.102,10194,20.0
27.039,-0.150,0.451,0.000,6,155.02,6.249,-0.101,10193,20.0
27.041,-0.150,0.383,0.000,6,154.94,6.277,-0.099,10170,20.0
27.084,-0.150,0.326,0.000,6,154.65,6.303,-0.096,10057,20.0
27.086,-0.150,0.277,0.000,6,155.05,6.326,-0.094,9945,20.0
27.127,-0.150,0.235,0.000,6,155.09,6.345,-0.088,9720,20.0
27.129,-0.150,0.350,0.000,6,154.95,6.364,-0.087,9623,20.0
27.171,-0.150,0.448,0.000,6,154.70,6.384,-0.087,9611,20.0
27.173,-0.150,0.530,0.000,6,146.53,6.380,-0.069,9656,26.0
27.214,-0.150,0.601,0.000,6,147.09,6.368,-0.033,9605,26.0
27.216,-0.150,0.661,0.000,6,147.58,6.355,0.001,9478,26.0
27.259,-0.150,0.712,0.000,6,147.96,6.342,0.033,9491,26.0
27.261,-0.150,0.755,0.000,6,148.36,6.328,0.062,9409,26.0
27.305,-0.150,0.792,0.000,6,148.53,6.313,0.088,9454,26.0
27.307,-0.150,0.823,0.000,6,148.60,6.296,0.110,9665,26.0
27.351,-0.150,0.699,0.000,6,148.69,6.280,0.131,9893,26.0
27.353,-0.150,0.595,0.000,6,148.94,6.262,0.151,9911,26.0
27.355,-0.150,0.505,0.000,6,149.19,6.243,0.170,9797,26.0
27.400,-0.150,0.430,0.000,6,149.66,6.206,0.197,9710,26.0
27.402,-0.150,0.365,0.000,6,149.99,6.170,0.219,9583,26.0
27.448,-0.150,0.460,0.000,6,150.12,6.135,0.239,9459,26.0
27.450,-0.150,0.541,0.000,6,150.01,6.098,0.257,9467,26.0
27.496,-0.150,0.610,0.000,6,149.92,6.062,0.275,9563,26.0
27.498,-0.150,0.669,0.000,6,149.98,6.024,0.290,9527,26.0
27.544,-0.150,0.718,0.000,6,149.97,5.986,0.304,9539,26.0
27.546,-0.150,0.761,0.000,6,149.89,5.946,0.317,9738,26.0
27.591,-0.150,0.646,0.000,6,149.87,5.905,0.330,9894,26.0
27.593,-0.150,0.550,0.000,6,150.04,5.864,0.344,9821,26.0
27.639,-0.150,0.467,0.000,6,150.00,5.821,0.357,9906,26.0
27.641,-0.150,0.397,0.000,6,149.99,5.777,0.370,9922,26.0
27.643,-0.150,0.337,0.000,6,150.07,5.733,0.380,9725,26.0
27.689,-0.150,0.287,0.000,6,149.99,5.687,0.390,9621,26.0
27.691,-0.150,0.244,0.000,6,149.77,5.640,0.400,9662,26.0
27.738,-0.150,0.207,0.000,6,149.62,5.592,0.410,9538,26.0
27.740,-0.150,0.326,0.000,6,149.45,5.543,0.419,9379,26.0
27.786,-0.150,0.427,0.000,6,149.23,5.493,0.426,9357,26.0
27.788,-0.150,0.513,0.000,6,149.05,5.442,0.431,9391,26.0
27.833,-0.150,0.586,0.000,6,148.89,5.389,0.436,9409,26.0
27.835,-0.150,0.648,0.000,6,148.74,5.336,0.441,9561,26.0
27.882,-0.150,0.551,0.000,6,148.64,5.282,0.448,9732,26.0
27.884,-0.150,0.468,0.000,6,148.78,5.227,0.455,9654,26.0
27.886,-0.150,0.398,0.000,6,148.82,5.170,0.460,9627,26.0
27.932,-0.150,0.338,0.000,6,148.78,5.113,0.466,9686,26.0
27.934,-0.150,0.288,0.000,6,148.82,5.055,0.470,9523,26.0
27.983,-0.150,0.244,0.000,6,148.84,4.995,0.474,9360,26.0
27.984,-0.150,0.358,0.000,6,148.69,4.935,0.476,9415,26.0
28.031,-0.150,0.454,0.000,6,148.59,4.874,0.479,9290,26.0
28.033,-0.150,0.536,0.000,6,148.43,4.812,0.483,9283,26.0
28.080,-0.150,0.606,0.000,6,148.30,4.749,0.487,9433,26.0
28.082,-0.150,0.665,0.000,6,148.31,4.685,0.491,9485,26.0
28.084,-0.150,0.565,0.000,6,148.41,4.620,0.496,9422,26.0
28.130,-0.150,0.630,0.000,6,148.43,4.554,0.500,9591,26.0
28.132,-0.150,0.536,0.000,6,148.46,4.487,0.505,9650,26.0
28.180,-0.150,0.455,0.000,6,148.72,4.420,0.511,9452,26.0
28.182,-0.030,0.537,0.000,6,148.68,4.351,0.517,9575,26.0
28.230,0.090,0.457,0.000,6,148.68,4.282,0.523,9579,26.0
28.231,-0.030,0.388,0.000,6,148.83,4.212,0.529,9431,26.0
28.280,0.090,0.480,0.000,6,148.83,4.141,0.532,9449,26.0
28.282,-0.030,0.558,0.000,6,148.82,4.069,0.533,9481,26.0
28.284,0.090,0.624,0.000,6,148.96,3.998,0.532,9345,26.0
28.332,-0.030,0.681,0.000,6,149.03,3.925,0.530,9394,26.0
28.334,0.090,0.728,0.000,6,149.05,3.852,0.527,9598,26.0
28.383,-0.030,0.619,0.000,6,149.39,3.778,0.525,9440,26.0
28.385,0.090,0.676,0.000,6,149.54,3.704,0.523,9546,26.0
28.434,-0.030,0.725,0.000,6,149.58,3.630,0.520,9720,26.0
28.436,0.090,0.616,0.000,6,149.95,3.556,0.516,9552,26.0
28.438,-0.030,0.674,0.000,6,150.17,3.481,0.513,9581,26.0
28.486,0.090,0.723,0.000,6,150.24,3.407,0.510,9724,26.0
28.488,-0.030,0.614,0.000,6,150.55,3.332,0.507,9602,26.0
28.537,0.090,0.672,0.000,6,150.81,3.257,0.505,9563,26.0
28.539,-0.030,0.721,0.000,6,150.88,3.183,0.502,9706,26.0
28.587,0.090,0.613,0.000,6,151.10,3.108,0.499,9661,26.0
28.589,-0.030,0.521,0.000,6,151.39,3.034,0.495,9581,26.0
28.591,0.090,0.593,0.000,6,151.38,2.960,0.494,9790,26.0
28.640,-0.030,0.504,0.000,6,151.63,2.885,0.491,9610,26.0
28.642,0.090,0.578,0.000,6,151.78,2.811,0.489,9566,26.0
28.690,-0.030,0.642,0.000,6,151.78,2.738,0.486,9671,26.0
28.692,0.090,0.695,0.000,6,151.94,2.664,0.483,9620,26.0
28.741,-0.030,0.741,0.000,6,152.10,2.591,0.480,9576,26.0
28.743,0.090,0.780,0.000,6,152.15,2.518,0.478,9786,26.0
28.745,-0.030,0.663,0.000,6,152.36,2.445,0.477,9826,26.0
28.793,0.090,0.564,0.000,6,152.77,2.372,0.475,9682,26.0
28.795,-0.030,0.629,0.000,6,152.77,2.300,0.474,9910,26.0
28.844,0.090,0.535,0.000,6,153.01,2.228,0.471,9770,26.0
28.846,-0.030,0.604,0.000,6,153.23,2.155,0.469,9677,26.0
28.894,0.090,0.664,0.000,6,153.26,2.083,0.468,9779,26.0
28.896,-0.030,0.714,0.000,6,153.42,2.012,0.466,9764,26.0
28.898,0.090,0.757,0.000,6,153.63,1.940,0.464,9682,26.0
28.946,-0.030,0.794,0.000,6,153.70,1.869,0.461,9879,26.0
28.948,0.030,0.674,0.000,6,153.87,1.798,0.458,9965,26.0
28.996,0.090,0.573,0.000,6,154.31,1.727,0.455,9785,26.0
28.998,0.150,0.637,0.000,6,154.33,1.656,0.454,10004,26.0
29.046,0.150,0.542,0.000,6,154.55,1.586,0.452,9895,26.0
29.047,0.150,0.460,0.000,6,154.78,1.516,0.447,9773,26.0
29.049,0.150,0.541,0.000,6,154.77,1.446,0.440,9885,26.0
29.098,0.150,0.610,0.000,6,154.84,1.377,0.433,9816,26.0
29.100,0.150,0.669,0.000,6,154.90,1.309,0.421,9729,26.0
29.147,0.150,0.718,0.000,6,154.86,1.242,0.410,9881,26.0
29.150,0.150,0.761,0.000,6,155.00,1.175,0.396,9896,26.0
29.197,0.150,0.647,0.000,6,155.25,1.110,0.383,9848,26.0
29.199,0.030,0.700,0.000,6,155.39,1.046,0.370,9939,26.0
29.246,-0.090,0.595,0.000,6,155.47,0.984,0.353,9980,26.0
29.248,0.030,0.505,0.000,6,155.77,0.922,0.338,9892,26.0
29.250,-0.090,0.580,0.000,6,156.04,0.863,0.330,9798,26.0
29.297,0.030,0.643,0.000,6,156.27,0.804,0.328,9728,26.0
29.299,-0.090,0.696,0.000,6,156.49,0.747,0.329,9741,26.0
29.346,0.030,0.742,0.000,6,156.78,0.691,0.333,9765,26.0
29.348,0.090,0.781,0.000,6,157.08,0.636,0.337,9795,26.0
29.394,0.150,0.813,0.000,6,157.43,0.581,0.341,9828,26.0
29.396,0.150,0.841,0.000,6,157.79,0.526,0.340,9864,26.0
29.441,0.150,0.865,0.000,6,158.15,0.472,0.334,9902,26.0
29.443,0.150,0.885,0.000,6,158.52,0.419,0.326,9944,26.0
29.445,0.150,0.903,0.000,6,158.91,0.367,0.315,9986,26.0
29.490,0.150,0.917,0.000,6,159.31,0.316,0.304,10027,26.0
29.492,0.150,0.930,0.000,6,159.71,0.266,0.292,10068,26.0
29.537,0.150,0.940,0.000,6,160.13,0.217,0.281,10106,26.0
29.539,0.150,0.949,0.000,6,160.55,0.170,0.269,10143,26.0
29.583,0.150,0.957,0.000,6,160.98,0.124,0.258,10178,26.0
29.585,0.150,0.963,0.000,6,161.41,0.079,0.247,10212,26.0
29.627,0.150,0.969,0.000,6,161.85,0.036,0.236,10244,26.0
29.630,0.150,0.973,0.000,6,162.29,-0.006,0.225,10276,26.0
29.672,0.150,0.977,0.000,6,162.74,-0.046,0.215,10307,26.0
29.675,0.030,0.981,0.000,6,163.19,-0.085,0.205,10337,26.0
29.717,-0.090,0.984,0.000,6,163.64,-0.122,0.194,10367,26.0
29.719,0.030,0.986,0.000,6,164.12,-0.158,0.186,10391,26.0
29.761,-0.090,0.988,0.000,6,164.66,-0.193,0.184,10398,26.0
29.763,0.030,0.990,0.000,6,165.22,-0.227,0.185,10409,26.0
29.804,-0.090,0.991,0.000,6,165.76,-0.261,0.188,10431,26.0
29.806,0.030,0.993,0.000,6,166.31,-0.295,0.192,10459,26.0
29.847,-0.090,0.994,0.000,6,166.84,-0.328,0.195,10490,26.0
29.849,0.030,0.995,0.000,6,167.37,-0.362,0.198,10523,26.0
29.889,-0.090,0.996,0.000,6,167.89,-0.396,0.201,10556,26.0
29.891,0.030,0.996,0.000,6,168.42,-0.430,0.204,10589,26.0
29.931,-0.090,0.997,0.000,6,168.94,-0.464,0.207,10622,26.0
29.933,0.030,0.997,0.000,6,169.47,-0.500,0.209,10654,26.0
29.974,-0.090,0.998,0.000,6,169.99,-0.535,0.212,10687,26.0
29.976,-0.030,0.998,0.000,6,170.50,-0.571,0.214,10722,26.0
30.015,0.030,0.998,0.000,6,171.02,-0.607,0.216,10755,26.0
30.017,0.090,0.999,0.000,6,171.54,-0.645,0.220,10787,26.0
30.055,0.150,0.999,0.000,6,172.07,-0.682,0.222,10815,26.0
30.094,0.150,0.999,0.000,6,172.59,-0.719,0.219,10844,26.0
30.096,0.150,0.999,0.000,6,173.09,-0.757,0.211,10879,26.0
30.134,0.150,0.999,0.000,6,173.57,-0.793,0.200,10920,26.0
30.136,0.150,0.999,0.000,6,174.04,-0.828,0.187,10963,26.0
30.173,0.150,0.999,0.000,6,174.49,-0.862,0.175,11012,26.0
30.175,0.150,1.000,0.000,6,174.93,-0.895,0.162,11050,26.0
30.212,0.150,1.000,0.000,6,175.37,-0.926,0.149,11084,26.0
30.247,0.150,1.000,0.000,6,175.81,-0.956,0.137,11115,26.0
30.249,0.150,1.000,0.000,6,176.24,-0.984,0.126,11143,26.0
30.284,0.150,1.000,0.000,6,176.68,-1.010,0.115,11170,26.0
30.286,0.150,1.000,0.000,6,177.10,-1.035,0.104,11194,26.0
30.322,0.150,1.000,0.000,6,177.51,-1.057,0.095,11219,26.0
30.324,0.150,1.000,0.000,6,177.86,-1.079,0.086,11280,26.0
30.359,0.150,1.000,0.000,6,178.25,-1.098,0.077,11287,26.0
30.395,0.150,1.000,0.000,6,178.58,-1.117,0.068,11326,26.0
30.397,0.150,1.000,0.000,6,178.90,-1.133,0.058,11407,26.0
30.432,0.150,1.000,0.000,6,179.36,-1.148,0.048,11358,26.0
30.434,0.150,1.000,0.000,6,179.77,-1.161,0.041,11323,26.0
30.471,0.150,1.000,0.000,6,180.04,-1.173,0.032,11417,26.0
30.506,0.150,1.000,0.000,6,180.39,-1.183,0.023,11480,26.0
30.508,0.030,1.000,0.000,6,180.88,-1.192,0.015,11402,26.0
30.544,-0.090,1.000,0.000,6,181.18,-1.199,0.008,11455,26.0
30.546,0.030,1.000,0.000,6,181.47,-1.204,-0.001,11568,26.0
30.581,-0.090,1.000,0.000,6,182.01,-1.208,-0.003,11499,26.0
30.615,0.030,1.000,0.000,6,182.52,-1.212,-0.002,11434,26.0
30.617,-0.090,1.000,0.000,6,182.85,-1.215,0.002,11550,26.0
30.652,0.030,1.000,0.000,6,183.29,-1.217,0.007,11610,26.0
30.654,-0.090,1.000,0.000,6,183.86,-1.220,0.012,11506,26.0
30.687,0.030,1.000,0.000,6,184.21,-1.223,0.015,11580,26.0
30.722,-0.090,1.000,0.000,6,184.53,-1.225,0.019,11709,26.0
30.724,-0.030,1.000,0.000,6,185.08,-1.228,0.023,11642,26.0
30.757,0.030,1.000,0.000,6,185.53,-1.232,0.027,11603,26.0
30.790,0.090,1.000,0.000,6,185.82,-1.236,0.031,11733,26.0
30.792,0.150,1.000,0.000,6,186.25,-1.241,0.035,11780,26.0
30.825,0.150,1.000,0.000,6,186.80,-1.246,0.033,11690,26.0
30.859,0.150,1.000,0.000,6,187.12,-1.251,0.025,11759,26.0
30.860,0.030,1.000,0.000,6,187.47,-1.254,0.013,11851,26.0
30.893,-0.090,1.000,0.000,6,187.93,-1.257,0.001,11815,26.0
30.925,0.030,1.000,0.000,6,188.30,-1.259,-0.009,11815,26.0
30.927,-0.090,1.000,0.000,6,188.60,-1.260,-0.011,11938,26.0
30.959,0.030,1.000,0.000,6,189.11,-1.260,-0.008,11897,26.0
30.961,-0.090,1.000,0.000,6,189.59,-1.261,-0.004,11848,26.0
30.994,0.030,1.000,0.000,6,189.89,-1.261,-0.001,11958,26.0
31.025,0.090,1.000,0.000,6,190.26,-1.261,0.003,12034,26.0
31.057,0.150,1.000,0.000,6,190.80,-1.262,0.007,11944,26.0
31.059,0.030,1.000,0.000,6,191.15,-1.262,0.005,11982,26.0
31.090,-0.090,1.000,0.000,6,191.47,-1.262,-0.003,12084,26.0
31.121,0.030,1.000,0.000,6,191.96,-1.261,-0.012,12036,26.0
31.123,-0.090,1.000,0.000,6,192.35,-1.260,-0.013,12032,26.0
